t,offset_ns,servo_state,freq_raw,path_delay_ns,raw,t_rel_s
15783.678,-94982,2,75114,268303,ptp4l[15783.678]: master offset     -94982 s2 freq  +75114 path delay    268303,225.1910000000007
15784.678,-73711,2,77168,234157,ptp4l[15784.678]: master offset     -73711 s2 freq  +77168 path delay    234157,226.1910000000007
15785.681,400919,2,125031,234157,ptp4l[15785.681]: master offset     400919 s2 freq +125031 path delay    234157,227.19400000000132
15786.681,-119898,2,72830,260839,ptp4l[15786.681]: master offset    -119898 s2 freq  +72830 path delay    260839,228.19400000000132
15787.681,-108308,2,73881,260839,ptp4l[15787.681]: master offset    -108308 s2 freq  +73881 path delay    260839,229.19400000000132
15788.682,70261,2,91808,260839,ptp4l[15788.682]: master offset      70261 s2 freq  +91808 path delay    260839,230.19500000000153
15789.683,594878,2,144864,252085,ptp4l[15789.683]: master offset     594878 s2 freq +144864 path delay    252085,231.19600000000173
15790.685,1246365,2,211259,252085,ptp4l[15790.685]: master offset    1246365 s2 freq +211259 path delay    252085,232.19800000000032
15791.695,2689376,2,358250,252085,ptp4l[15791.695]: master offset    2689376 s2 freq +358250 path delay    252085,233.20800000000054
15792.692,-17003,2,87595,252085,ptp4l[15792.692]: master offset     -17003 s2 freq  +87595 path delay    252085,234.20499999999993
