t,offset_ns,servo_state,freq_raw,path_delay_ns,raw,t_rel_s
15449.19,-219449,2,4195,771305,ptp4l[15449.190]: master offset    -219449 s2 freq   +4195 path delay    771305,178.14000000000124
15450.19,-256951,2,188,734490,ptp4l[15450.190]: master offset    -256951 s2 freq    +188 path delay    734490,179.14000000000124
15451.192,816645,2,108364,694605,ptp4l[15451.192]: master offset     816645 s2 freq +108364 path delay    694605,180.14199999999983
15452.193,135805,2,40416,694605,ptp4l[15452.193]: master offset     135805 s2 freq  +40416 path delay    694605,181.14300000000003
15453.194,66489,2,33551,694605,ptp4l[15453.194]: master offset      66489 s2 freq  +33551 path delay    694605,182.14400000000023
15454.195,-43002,2,22559,694605,ptp4l[15454.195]: master offset     -43002 s2 freq  +22559 path delay    694605,183.14500000000044
15455.196,64366,2,33360,688075,ptp4l[15455.196]: master offset      64366 s2 freq  +33360 path delay    688075,184.14600000000064
15456.197,1129739,2,141027,688075,ptp4l[15456.197]: master offset    1129739 s2 freq +141027 path delay    688075,185.14700000000084
15457.198,80704,2,36204,722558,ptp4l[15457.198]: master offset      80704 s2 freq  +36204 path delay    722558,186.14800000000105
15458.199,-185283,2,9420,784762,ptp4l[15458.199]: master offset    -185283 s2 freq   +9420 path delay    784762,187.14900000000125
15459.201,-139625,2,13846,827660,ptp4l[15459.201]: master offset    -139625 s2 freq  +13846 path delay    827660,188.15099999999984
15460.201,-273939,2,141,847972,ptp4l[15460.201]: master offset    -273939 s2 freq    +141 path delay    847972,189.15099999999984
15461.202,146965,2,42378,827660,ptp4l[15461.202]: master offset     146965 s2 freq  +42378 path delay    827660,190.15200000000004
15462.202,-573665,2,-30258,827660,ptp4l[15462.202]: master offset    -573665 s2 freq  -30258 path delay    827660,191.15200000000004
15463.204,747940,2,102650,827660,ptp4l[15463.204]: master offset     747940 s2 freq +102650 path delay    827660,192.15400000000045
15464.204,-219340,2,5703,847972,ptp4l[15464.204]: master offset    -219340 s2 freq   +5703 path delay    847972,193.15400000000045
